Country Name,Country Code,mean_rank,rank,2022_Access to clean fuels and technologies for cooking (% of population),"2022_Access to clean fuels and technologies for cooking, rural (% of rural population)","2022_Access to clean fuels and technologies for cooking, urban (% of urban population)",2022_Access to electricity (% of population),"2022_Access to electricity, rural (% of rural population)","2022_Access to electricity, urban (% of urban population)",2022_Adequacy of social insurance programs (% of total welfare of beneficiary households),2022_Adequacy of social protection and labor programs (% of total welfare of beneficiary households),2022_Adequacy of social safety net programs (% of total welfare of beneficiary households),2022_Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),2022_Adjusted net national income per capita (current US$),2022_Adjusted savings: education expenditure (current US$),"2022_Adolescent fertility rate (births per 1,000 women ages 15-19)",2022_Adolescents out of school (% of lower secondary school age),"2022_Adolescents out of school, female (% of female lower secondary school age)","2022_Adolescents out of school, male (% of male lower secondary school age)",2022_Age dependency ratio (% of working-age population),"2022_Age dependency ratio, old (% of working-age population)","2022_Age dependency ratio, young (% of working-age population)","2022_Birth rate, crude (per 1,000 people)",2022_Births attended by skilled health staff (% of total),"2022_Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","2022_Cause of death, by injury (% of total)","2022_Cause of death, by non-communicable diseases (% of total)","2022_Children in employment, study and work (% of children in employment, ages 7-14)","2022_Children in employment, study and work, female (% of female children in employment, ages 7-14)","2022_Children in employment, study and work, male (% of male children in employment, ages 7-14)","2022_Children in employment, total (% of children ages 7-14)","2022_Children in employment, wage workers (% of children in employment, ages 7-14)","2022_Children in employment, wage workers, female (% of female children in employment, ages 7-14)","2022_Children in employment, wage workers, male (% of male children in employment, ages 7-14)","2022_Children in employment, work only (% of children in employment, ages 7-14)","2022_Children in employment, work only, female (% of female children in employment, ages 7-14)","2022_Children in employment, work only, male (% of male children in employment, ages 7-14)",2022_Children out of school (% of primary school age),"2022_Children out of school, female (% of female primary school age)","2022_Children out of school, male (% of male primary school age)","2022_Children out of school, primary","2022_Children out of school, primary, female","2022_Children out of school, primary, male","2022_Community health workers (per 1,000 people)",2022_Compensation of employees (% of expense),2022_Compensation of employees (current LCU),"2022_Compulsory education, duration (years)",2022_Control of Corruption: Estimate,2022_Current health expenditure (% of GDP),2022_Current health expenditure per capita (current US$),"2022_Employers, female (% of female employment) (modeled ILO estimate)","2022_Employers, male (% of male employment) (modeled ILO estimate)","2022_Employers, total (% of total employment) (modeled ILO estimate)",2022_Expenditure on primary education (% of government expenditure on education),2022_Expenditure on secondary education (% of government expenditure on education),2022_Expenditure on tertiary education (% of government expenditure on education),"2022_International migrant stock, total","2022_Literacy rate, adult female (% of females ages 15 and above)","2022_Literacy rate, adult male (% of males ages 15 and above)","2022_Literacy rate, adult total (% of people ages 15 and above)","2022_Literacy rate, youth (ages 15-24), gender parity index (GPI)","2022_Literacy rate, youth female (% of females ages 15-24)","2022_Literacy rate, youth male (% of males ages 15-24)","2022_Literacy rate, youth total (% of people ages 15-24)",2022_Multidimensional poverty headcount ratio (UNDP) (% of population),2022_Multidimensional poverty headcount ratio (World Bank) (% of population),2022_Multilateral debt service (% of public and publicly guaranteed debt service),2022_People using at least basic drinking water services (% of population),2022_People using at least basic sanitation services (% of population),2022_People using safely managed drinking water services (% of population),2022_Political Stability and Absence of Violence/Terrorism: Estimate,2022_Pregnant women receiving prenatal care (%),2022_Proportion of people living below 50 percent of median income (%),"2022_School enrollment, primary (gross), gender parity index (GPI)","2022_School enrollment, secondary (gross), gender parity index (GPI)","2022_School enrollment, tertiary (gross), gender parity index (GPI)",2022_Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),2022_Terms of trade adjustment (constant LCU),"2022_Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",2022_Unemployment with advanced education (% of total labor force with advanced education),2022_Unemployment with basic education (% of total labor force with basic education),2022_Unemployment with intermediate education (% of total labor force with intermediate education),"2022_Unemployment, total (% of total labor force) (national estimate)",2022_Urban population (% of total population),"2022_Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","2022_Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","2022_Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2022_Wanted fertility rate (births per woman),2022_Women who were first married by age 15 (% of women ages 20-24),2022_Women who were first married by age 18 (% of women ages 20-24),2023_Access to clean fuels and technologies for cooking (% of population),"2023_Access to clean fuels and technologies for cooking, rural (% of rural population)","2023_Access to clean fuels and technologies for cooking, urban (% of urban population)",2023_Access to electricity (% of population),"2023_Access to electricity, rural (% of rural population)","2023_Access to electricity, urban (% of urban population)",2023_Adequacy of social insurance programs (% of total welfare of beneficiary households),2023_Adequacy of social protection and labor programs (% of total welfare of beneficiary households),2023_Adequacy of social safety net programs (% of total welfare of beneficiary households),2023_Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),2023_Adjusted net national income per capita (current US$),2023_Adjusted savings: education expenditure (current US$),"2023_Adolescent fertility rate (births per 1,000 women ages 15-19)",2023_Adolescents out of school (% of lower secondary school age),"2023_Adolescents out of school, female (% of female lower secondary school age)","2023_Adolescents out of school, male (% of male lower secondary school age)",2023_Age dependency ratio (% of working-age population),"2023_Age dependency ratio, old (% of working-age population)","2023_Age dependency ratio, young (% of working-age population)","2023_Birth rate, crude (per 1,000 people)",2023_Births attended by skilled health staff (% of total),"2023_Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","2023_Cause of death, by injury (% of total)","2023_Cause of death, by non-communicable diseases (% of total)","2023_Children in employment, study and work (% of children in employment, ages 7-14)","2023_Children in employment, study and work, female (% of female children in employment, ages 7-14)","2023_Children in employment, study and work, male (% of male children in employment, ages 7-14)","2023_Children in employment, total (% of children ages 7-14)","2023_Children in employment, wage workers (% of children in employment, ages 7-14)","2023_Children in employment, wage workers, female (% of female children in employment, ages 7-14)","2023_Children in employment, wage workers, male (% of male children in employment, ages 7-14)","2023_Children in employment, work only (% of children in employment, ages 7-14)","2023_Children in employment, work only, female (% of female children in employment, ages 7-14)","2023_Children in employment, work only, male (% of male children in employment, ages 7-14)",2023_Children out of school (% of primary school age),"2023_Children out of school, female (% of female primary school age)","2023_Children out of school, male (% of male primary school age)","2023_Children out of school, primary","2023_Children out of school, primary, female","2023_Children out of school, primary, male","2023_Community health workers (per 1,000 people)",2023_Compensation of employees (% of expense),2023_Compensation of employees (current LCU),"2023_Compulsory education, duration (years)",2023_Control of Corruption: Estimate,2023_Current health expenditure (% of GDP),2023_Current health expenditure per capita (current US$),"2023_Employers, female (% of female employment) (modeled ILO estimate)","2023_Employers, male (% of male employment) (modeled ILO estimate)","2023_Employers, total (% of total employment) (modeled ILO estimate)",2023_Expenditure on primary education (% of government expenditure on education),2023_Expenditure on secondary education (% of government expenditure on education),2023_Expenditure on tertiary education (% of government expenditure on education),"2023_International migrant stock, total","2023_Literacy rate, adult female (% of females ages 15 and above)","2023_Literacy rate, adult male (% of males ages 15 and above)","2023_Literacy rate, adult total (% of people ages 15 and above)","2023_Literacy rate, youth (ages 15-24), gender parity index (GPI)","2023_Literacy rate, youth female (% of females ages 15-24)","2023_Literacy rate, youth male (% of males ages 15-24)","2023_Literacy rate, youth total (% of people ages 15-24)",2023_Multidimensional poverty headcount ratio (UNDP) (% of population),2023_Multidimensional poverty headcount ratio (World Bank) (% of population),2023_Multilateral debt service (% of public and publicly guaranteed debt service),2023_People using at least basic drinking water services (% of population),2023_People using at least basic sanitation services (% of population),2023_People using safely managed drinking water services (% of population),2023_Political Stability and Absence of Violence/Terrorism: Estimate,2023_Pregnant women receiving prenatal care (%),2023_Proportion of people living below 50 percent of median income (%),"2023_School enrollment, primary (gross), gender parity index (GPI)","2023_School enrollment, secondary (gross), gender parity index (GPI)","2023_School enrollment, tertiary (gross), gender parity index (GPI)",2023_Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),2023_Terms of trade adjustment (constant LCU),"2023_Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",2023_Unemployment with advanced education (% of total labor force with advanced education),2023_Unemployment with basic education (% of total labor force with basic education),2023_Unemployment with intermediate education (% of total labor force with intermediate education),"2023_Unemployment, total (% of total labor force) (national estimate)",2023_Urban population (% of total population),"2023_Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","2023_Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","2023_Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2023_Wanted fertility rate (births per woman),2023_Women who were first married by age 15 (% of women ages 20-24),2023_Women who were first married by age 18 (% of women ages 20-24),cluster
Channel Islands,CHI,65.07955229370938,145,,,,100.0,100.0,100.0,,,,,,,10.737,,,,46.02511513,23.90131783,22.1237973,10.21949804,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21120749,5.29369108,3.925594583,,,,82307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31.077,88.99628253,81.60942273,84.88792745,,,,,,,100.0,100.0,100.0,,,,,,,10.737,,,,46.36194419,24.36833802,21.99360617,10.21949804,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21120749,5.29369108,3.925594583,,,,82307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31.159,88.99628253,81.60942273,84.88792745,,,,1
Chile,CHL,37.67584508546021,37,100.0,100.0,100.0,100.0,100.0,100.0,28.43086056,23.70384954,12.4164343,17.06236214,11095.88028,16511373520.0,22.793,0.784839988,1.488929987,0.105290003,45.66596609,18.98185504,26.68411106,11.755,99.8,7.111620873,7.763257778,85.12512574,99.1,99.8,98.8,4.5,,,,0.9,0.2,1.2,1.292880058,1.990650058,0.620140016,19938.0,15069.0,4869.0,,19.41904205,12324500000000.0,12.0,0.968280137,9.00162983,1380.688232,1.888807248,4.15045009,3.202875854,27.90774,28.47031,25.15363,469436.0,97.12000275,97.19000244,97.16000366,1.003399968,99.48000336,99.13999939,99.30999756,,0.5,,99.9999983,99.9999983,98.7713643,0.118578859,,13.8,0.967980027,0.990849972,1.16952002,,6519330000000.0,7.56,6.748,8.844,8.884,8.249,87.912,76.56137725,74.54913048,75.39220488,,,,100.0,100.0,100.0,100.0,100.0,100.0,28.43086056,23.70384954,12.4164343,17.06236214,11095.88028,16511373520.0,22.793,0.784839988,1.488929987,0.105290003,46.30220333,19.70831068,26.59389265,11.755,99.8,7.111620873,7.763257778,85.12512574,99.1,99.8,98.8,4.5,,,,0.9,0.2,1.2,1.292880058,1.990650058,0.620140016,19938.0,15069.0,4869.0,,19.41904205,12324500000000.0,12.0,0.968280137,9.00162983,1380.688232,1.888807248,4.15045009,3.202875854,27.90774,28.47031,25.15363,469436.0,97.12000275,97.19000244,97.16000366,1.003399968,99.48000336,99.13999939,99.30999756,,0.5,,99.9999983,99.9999983,98.7713643,0.118578859,,13.8,0.967980027,0.990849972,1.16952002,,7894220000000.0,7.56,7.015,9.76,9.869,9.013,88.012,76.56137725,74.54913048,75.39220488,,,,1
China,CHN,57.83038834456707,118,87.8,75.8,95.2,100.0,100.0,100.0,55.34534478,36.82996286,2.337668955,,9015.348004,314545000000.0,11.146,,,,44.8623993,19.8785044,24.9838949,6.77,99.9,3.549710558,6.817212942,89.6330763,,,,,,,,,,,,,,,,,0.831,,,9.0,0.015970249,5.38360548,670.5145874,2.47727915,5.162746051,3.941074367,,,,978046.0,95.04814911,98.38117218,96.73951721,1.000100017,99.76287079,99.75247955,99.75733185,3.9,,4.485508325,97.64692955,95.89236141,,-0.441073626,99.6,11.6,1.008569956,0.996550024,1.145349979,,,4.58,3.843,3.137,8.603,5.11,63.56,54.53692622,53.98973075,54.23865893,,0.1,2.8,87.8,75.8,95.2,100.0,100.0,100.0,55.34534478,36.82996286,2.337668955,,9015.348004,314545000000.0,11.146,,,,45.04222012,20.69261013,24.34960998,6.77,99.9,3.549710558,6.817212942,89.6330763,,,,,,,,,,,,,,,,,0.831,,,9.0,0.015970249,5.38360548,670.5145874,2.47727915,5.162746051,3.941074367,,,,978046.0,95.04814911,98.38117218,96.73951721,1.000100017,99.76287079,99.75247955,99.75733185,3.9,,4.485508325,97.64692955,95.89236141,,-0.441073626,99.6,11.6,1.008569956,0.996550024,1.145349979,,,4.58,3.843,3.137,8.603,5.11,64.57,54.53692622,53.98973075,54.23865893,,0.1,2.8,1
Colombia,COL,50.21747898502649,83,93.6,68.5,99.3,100.0,100.0,100.0,47.53632032,36.92844117,7.751691088,,5094.625554,13338478598.0,57.612,4.412199974,3.685410023,5.108640194,43.55842805,12.91884669,30.63958137,13.921,98.8,10.33977341,14.01450815,75.64571442,86.64,94.21,82.43,5.56,14.6,13.3,15.3,13.36,5.79,17.57,7.324550152,6.788660049,7.83769989,289296.0,131158.0,158138.0,,11.87006797,42585300000000.0,12.0,-0.361808151,9.01772404,557.5394898,1.958309368,3.494901745,2.879987153,32.70964,38.05749,23.31461,133134.0,95.87506104,95.38252258,95.63632965,1.005599976,99.19999695,98.63999939,98.91000366,4.8,6.5,19.76756421,97.53776039,94.73097844,73.85604483,-0.641925931,97.2,21.7,0.966480017,1.042969942,1.154189944,17.4,50484900000000.0,4.24,10.238,9.946,12.716,10.547,82.05,56.4113293,50.55371038,52.89782068,1.6,4.9,23.4,93.6,68.5,99.3,100.0,100.0,100.0,47.53632032,36.92844117,7.751691088,,5094.625554,13338478598.0,57.612,4.412199974,3.685410023,5.108640194,43.86430059,13.48018373,30.38411686,13.921,98.8,10.33977341,14.01450815,75.64571442,86.64,94.21,82.43,5.56,14.6,13.3,15.3,13.36,5.79,17.57,7.324550152,6.788660049,7.83769989,289296.0,131158.0,158138.0,,11.87006797,42585300000000.0,12.0,-0.361808151,9.01772404,557.5394898,1.958309368,3.494901745,2.879987153,32.70964,38.05749,23.31461,133134.0,95.87506104,95.38252258,95.63632965,1.005599976,99.19999695,98.63999939,98.91000366,4.8,6.5,19.76756421,97.53776039,94.73097844,73.85604483,-0.641925931,97.2,21.7,0.966480017,1.042969942,1.154189944,17.4,31096700000000.0,4.24,9.658,8.782,11.573,9.594,82.354,56.4113293,50.55371038,52.89782068,1.6,4.9,23.4,1
Comoros,COM,94.29362226511972,234,9.6,5.5,17.8,89.9,82.9,100.0,13.22897016,13.22422092,,,1446.859229,32975366.24,56.081,12.89881039,11.81521988,13.94581985,73.35065236,7.416522687,65.93412968,28.887,82.2,44.07133812,11.24678304,44.68188009,,,,,,,,,,,12.64404011,12.93848038,12.35801983,14791.0,7458.0,7333.0,,,,6.0,-1.244413257,6.33513117,99.03723907,0.569583015,0.98054383,0.828293696,54.61209,27.69313,10.41168,12555.0,56.86999893,66.55000305,61.70999908,1.025869966,83.09999847,80.94999695,82.01999664,37.3,26.3,34.66931327,80.21050148,35.90667575,,-0.230514869,92.1,19.2,0.998350024,1.066480041,0.801199973,11.3,-9562662739.0,0.23,10.969,4.636,7.011,4.394,29.864,34.77961519,47.81311468,42.98501094,3.8,4.9,20.7,9.6,5.5,17.8,89.9,82.9,100.0,13.22897016,13.22422092,,,1446.859229,32975366.24,56.081,12.89881039,11.81521988,13.94581985,72.58298749,7.412718571,65.17026892,28.887,82.2,44.07133812,11.24678304,44.68188009,,,,,,,,,,,12.64404011,12.93848038,12.35801983,14791.0,7458.0,7333.0,,,,6.0,-1.244413257,6.33513117,99.03723907,0.569583015,0.98054383,0.828293696,54.61209,27.69313,10.41168,12555.0,56.86999893,66.55000305,61.70999908,1.025869966,83.09999847,80.94999695,82.01999664,37.3,26.3,34.66931327,80.21050148,35.90667575,,-0.230514869,92.1,19.2,0.998350024,1.066480041,0.801199973,11.3,-10956407288.0,0.23,10.969,4.636,7.011,4.394,30.132,34.77961519,47.81311468,42.98501094,3.8,4.9,20.7,0
"Congo, Dem. Rep.",COD,91.05947964101932,223,4.3,0.7,8.8,21.5,1.0,45.3,27.28683129,38.2566168,37.45359486,,338.9362928,1070929608.0,107.481,,,,97.85493617,5.778270939,92.07666524,41.737,85.2,56.18278095,9.68515364,34.13206532,89.47944504,86.69035841,92.61166373,41.39142854,7.5,6.2,8.9,10.52055496,13.30964159,7.388336267,,,,,,,,37.38582038,6577960000000.0,6.0,-1.544474006,3.7859261,22.32123756,3.030215763,4.065857393,3.559719327,61.59357,14.36003,23.80564,545694.0,71.73000336,89.62999725,80.54000092,0.940739989,85.41000366,90.79000092,88.09999847,64.5,83.6,30.25088971,35.11656658,16.17447255,11.58433579,-1.977746248,82.4,15.0,0.947830021,0.639509976,0.593029976,27.2,7397410000000.0,1.92,5.496,1.635,7.492,1.466,46.837,8.761551901,18.23207328,13.60367715,5.7,8.4,29.1,4.3,0.7,8.8,21.5,1.0,45.3,27.28683129,38.2566168,37.45359486,,338.9362928,1070929608.0,107.481,,,,97.60960394,5.711170402,91.89843354,41.737,85.2,56.18278095,9.68515364,34.13206532,89.47944504,86.69035841,92.61166373,41.39142854,7.5,6.2,8.9,10.52055496,13.30964159,7.388336267,,,,,,,,37.38582038,6577960000000.0,6.0,-1.544474006,3.7859261,22.32123756,3.030215763,4.065857393,3.559719327,61.59357,14.36003,23.80564,545694.0,71.73000336,89.62999725,80.54000092,0.940739989,85.41000366,90.79000092,88.09999847,64.5,83.6,30.25088971,35.11656658,16.17447255,11.58433579,-1.977746248,82.4,15.0,0.947830021,0.639509976,0.593029976,27.2,17302700000000.0,1.92,5.496,1.635,7.492,1.466,47.444,8.761551901,18.23207328,13.60367715,5.7,8.4,29.1,0
"Congo, Rep.",COG,84.61950978813967,205,39.65,4.7,54.5,50.6,12.4,67.5,62.89128666,66.99275095,,,1079.537181,322122671.6,101.197,30.09000015,32.09600067,28.10499954,77.84590583,4.838971522,73.00693431,30.175,91.2,51.96721583,9.459275132,38.57350947,95.0,94.9,95.2,31.5,7.09,3.97,10.17,5.0,5.1,4.8,21.05664063,21.78399086,20.33922958,188172.0,96666.0,91506.0,,25.90073511,343514000000.0,10.0,-1.359451652,3.87537813,80.5149231,0.687557319,1.742176799,1.227238492,30.99831,53.33168,10.87259,392996.0,75.37000275,85.94000244,80.61000061,0.933210015,79.5,85.19000244,82.36000061,24.3,41.6,12.83173544,73.97232686,20.55481021,46.07653625,-0.016906014,93.5,21.5,0.972339988,0.923711538,0.668370008,32.9,-478779000000.0,6.05,25.768,18.941,30.245,10.0,68.736,11.81831635,36.07459316,24.23094531,4.8,6.9,27.3,39.65,4.7,54.5,50.6,12.4,67.5,62.89128666,66.99275095,,,1079.537181,322122671.6,101.197,30.09000015,32.09600067,28.10499954,76.6439197,4.909428653,71.73449105,30.175,91.2,51.96721583,9.459275132,38.57350947,95.0,94.9,95.2,31.5,7.09,3.97,10.17,5.0,5.1,4.8,21.05664063,21.78399086,20.33922958,188172.0,96666.0,91506.0,,25.90073511,343514000000.0,10.0,-1.359451652,3.87537813,80.5149231,0.687557319,1.742176799,1.227238492,30.99831,53.33168,10.87259,392996.0,75.37000275,85.94000244,80.61000061,0.933210015,79.5,85.19000244,82.36000061,24.3,41.6,12.83173544,73.97232686,20.55481021,46.07653625,-0.016906014,93.5,21.5,0.972339988,0.923711538,0.668370008,32.9,-871164000000.0,6.05,25.768,18.941,30.245,10.0,69.188,11.81831635,36.07459316,24.23094531,4.8,6.9,27.3,0
Costa Rica,CRI,43.34860983670636,57,96.4,90.0,98.3,100.0,100.0,100.0,43.61489522,36.85903232,23.28426821,30.97492523,10968.73137,4123394818.0,35.749,5.219989777,4.64700985,5.764239788,44.95982764,15.69319875,29.26662889,11.686,99.0,7.128495366,10.87851142,81.99299074,85.26,86.79,84.8,1.31,27.88,45.4,22.7,14.7,13.21,15.19,4.73484993,4.725749969,4.743529797,21213.0,10331.0,10882.0,,37.68205017,3282730000000.0,13.0,0.46584937,7.56881428,948.9216309,1.515739414,3.371529999,2.643939071,28.67492,28.6795,23.13634,421697.0,98.09999847,97.98999786,98.04000092,1.001510024,99.61000061,99.45999908,99.52999878,0.5,1.0,42.05387767,99.81312891,98.38362155,80.50757849,0.954446793,97.6,18.7,0.991266727,1.086339951,1.18592,,-1694970000000.0,3.4,6.515,10.988,16.066,11.325,82.042,76.45462454,70.16895586,72.63334788,,2.0,17.1,96.4,90.0,98.3,100.0,100.0,100.0,43.61489522,36.85903232,23.28426821,30.97492523,10968.73137,4123394818.0,35.749,5.219989777,4.64700985,5.764239788,44.90587408,16.23484092,28.67103316,11.686,99.0,7.128495366,10.87851142,81.99299074,85.26,86.79,84.8,1.31,27.88,45.4,22.7,14.7,13.21,15.19,4.73484993,4.725749969,4.743529797,21213.0,10331.0,10882.0,,37.68205017,3282730000000.0,13.0,0.46584937,7.56881428,948.9216309,1.515739414,3.371529999,2.643939071,28.67492,28.6795,23.13634,421697.0,98.09999847,97.98999786,98.04000092,1.001510024,99.61000061,99.45999908,99.52999878,0.5,0.9,42.05387767,99.81312891,98.38362155,80.50757849,0.954446793,97.6,19.5,0.991266727,1.086339951,1.18592,,-1292830000000.0,3.4,5.226,7.768,11.998,8.325,82.622,76.45462454,70.16895586,72.63334788,,2.0,17.1,1
Cote d'Ivoire,CIV,79.19423757831152,182,42.6,7.4,72.4,70.4,45.3,95.0,22.35444267,19.82506568,7.113882048,,2334.27059,2164584452.0,103.293,44.61193848,43.7894783,45.41947174,78.16371158,4.268691266,73.89502032,33.492,84.0,54.3054201,10.03468075,35.65990096,58.84725615,52.77840546,64.80845292,36.5,5.48,4.65,6.29,41.15274385,47.22159454,35.19154708,9.770409584,13.14237976,6.426799774,438977.0,293992.0,144985.0,,22.45544662,1829210000000.0,10.0,-0.348596215,3.13269377,81.86914825,2.142703803,3.823862032,3.101709665,47.29398,35.11957,14.02777,2175399.0,86.74124908,93.14134979,89.89341736,0.823239982,76.41313934,92.82019043,83.62647247,46.1,29.2,15.05699597,72.85092565,36.96208394,43.89215526,-0.516378641,93.2,10.1,0.95635885,0.859139979,0.805649996,20.5,-1486280000000.0,2.85,10.495,2.215,6.246,2.306,52.661,17.05537771,32.74089621,26.00308022,3.9,7.4,25.8,42.6,7.4,72.4,70.4,45.3,95.0,22.35444267,19.82506568,7.113882048,,2334.27059,2164584452.0,103.293,57.00699997,56.81100082,57.20000076,77.07520048,4.257300334,72.81790015,33.492,84.0,54.3054201,10.03468075,35.65990096,58.84725615,52.77840546,64.80845292,36.5,5.48,4.65,6.29,41.15274385,47.22159454,35.19154708,5.617000103,7.458000183,3.790999889,255973.0,169214.0,86759.0,,22.45544662,1829210000000.0,10.0,-0.348596215,3.13269377,81.86914825,2.142703803,3.823862032,3.101709665,47.29398,35.11957,14.02777,2175399.0,86.74124908,93.14134979,89.89341736,0.823239982,76.41313934,92.82019043,83.62647247,46.1,29.2,15.05699597,72.85092565,36.96208394,43.89215526,-0.516378641,93.2,10.1,0.95635885,0.859139979,0.805649996,20.5,-442995000000.0,2.85,10.495,2.215,6.246,2.306,53.149,17.05537771,32.74089621,26.00308022,3.9,7.4,25.8,0
Croatia,HRV,40.5680024177402,49,100.0,100.0,100.0,100.0,100.0,100.0,47.22436523,41.8274231,13.21496868,10.83163643,14553.48421,2533646932.0,8.236,1.324710011,,,57.33024628,35.17241013,22.15783615,8.8,99.9,3.396394081,5.065135554,91.53847078,,,,,,,,,,,1.984830022,2.054490089,2.275399923,3137.0,1781.0,2073.0,,18.88414584,3771746339.0,8.0,0.148001134,8.1,1384.0,3.46218409,7.19195451,5.4829593,,,21.85532,576883.0,99.23999786,99.69000244,99.44999695,1.00030005,99.77999878,99.75,99.76000214,,0.5,,98.68487858,96.17281675,85.41666117,0.612161279,,10.9,1.002030015,1.057430029,1.310979962,,-1848505999.0,7.65,5.264,11.647,7.185,6.96,58.219,90.55392355,83.09952032,86.51509882,,,,100.0,100.0,100.0,100.0,100.0,100.0,47.22436523,41.8274231,13.21496868,10.83163643,14553.48421,2533646932.0,8.236,1.324710011,,,58.0815565,35.96265153,22.11890497,8.8,99.9,3.396394081,5.065135554,91.53847078,,,,,,,,,,,1.984830022,2.054490089,2.275399923,3137.0,1781.0,2073.0,,18.88414584,3771746339.0,8.0,0.148001134,8.1,1384.0,3.46218409,7.19195451,5.4829593,,,21.85532,576883.0,99.23999786,99.69000244,99.44999695,1.00030005,99.77999878,99.75,99.76000214,,0.5,,98.68487858,96.17281675,85.41666117,0.612161279,,10.9,1.002030015,1.057430029,1.310979962,,-483833002.0,7.65,3.584,11.789,6.788,6.086,58.575,90.55392355,83.09952032,86.51509882,,,,1
Cuba,CUB,48.33558546925175,77,94.7,90.0,97.2,100.0,100.0,100.0,,,,,7811.869245,13253781380.0,48.914,7.631440163,7.537390232,7.72025013,46.04837881,23.08855016,22.95982865,8.889,100.0,9.215071855,7.477643283,83.30728506,,,,,,,,,,,4.392159939,3.966259956,4.7917099,32949.0,14402.0,18547.0,,,,9.0,-0.069347166,13.78727818,1186.156494,2.709506364,6.04384227,4.794898846,29.03501,29.10781,25.11732,13336.0,99.71714783,99.62846375,99.67311096,1.000399947,99.89520264,99.85527039,99.87464905,0.7,,,94.65270392,92.14940965,,0.499521583,99.1,,0.981899977,1.026379943,1.461799979,,-1240793791.0,5.38,1.45,2.97,2.55,1.7,77.401,79.21126294,71.02234508,74.08971809,,4.8,29.4,94.7,90.0,97.2,100.0,100.0,100.0,,,,,7811.869245,13253781380.0,48.914,7.631440163,7.537390232,7.72025013,46.35684903,23.56992057,22.78692845,8.889,100.0,9.215071855,7.477643283,83.30728506,,,,,,,,,,,4.392159939,3.966259956,4.7917099,32949.0,14402.0,18547.0,,,,9.0,-0.069347166,13.78727818,1186.156494,2.709506364,6.04384227,4.794898846,29.03501,29.10781,25.11732,13336.0,99.71714783,99.62846375,99.67311096,1.000399947,99.89520264,99.85527039,99.87464905,0.7,,,94.65270392,92.14940965,,0.499521583,99.1,,0.981899977,1.026379943,1.461799979,,-1240793791.0,5.38,1.45,2.97,2.55,1.7,77.523,79.21126294,71.02234508,74.08971809,,4.8,29.4,1
Curacao,CUW,66.72966997959887,150,,,,100.0,100.0,100.0,,,,,,136598986.3,22.722,0.92513001,,,47.28015396,22.0179883,25.26216567,8.2,,,,,,,,,,,,,,,0.41494,,,47.0,,,,,,14.0,,,,,,,27.46553,33.92904,5.25014,37611.0,,,,,,,,,,,99.49775185,98.95027512,,,,,0.946430027,1.217429996,1.576820016,,0.0,,10.58,25.41,22.53,19.07,89.025,,,,,,,,,,100.0,100.0,100.0,,,,,,136598986.3,22.722,0.92513001,,,47.73494794,22.69947845,25.0354695,8.2,,,,,,,,,,,,,,,0.41494,,,47.0,,,,,,14.0,,,,,,,27.46553,33.92904,5.25014,37611.0,,,,,,,,,,,99.49775185,98.95027512,,,,,0.946430027,1.217429996,1.576820016,,0.0,,10.58,25.41,22.53,19.07,89.023,,,,,,,1
